Country,Region,Flag,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Estonia,Europe,https://public.flourish.studio/country-flags/svg/ee.svg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021096166,0.025771853,0.034480249,0.029543199,0.058525197,0.094174281,0.09502914,0.061058368,0.084111588,0.111426876,0.14238634,0.09887121,0.105931377,0.145729575,0.086623308,0.090717809,0.097565421,0.124929518,0.083516268,0.045327849,0.05986599
Finland,Europe,https://public.flourish.studio/country-flags/svg/fi.svg,22.84590476,22.2660323,23.72332139,19.66627281,14.87141417,14.69776818,16.06614698,14.79738331,13.67646173,17.15730671,16.22194977,11.84596053,14.42379275,11.15680188,11.45981443,10.81531897,14.37187456,13.9541934,14.62860757,13.68755289,12.13245579,12.04741413,12.74591077,12.42440725,12.05922876,9.434603234,11.23675603,12.93782993,11.40228305,9.47495053,10.90898162,9.525935691,9.505655281,11.50779414,9.952388744,11.38492229,9.965577044,7.999952374,6.596694973,10.40139721,10.27102975,8.030828086,9.895220051,12.35058841,9.853919388,9.123635182,9.408792832,13.11507609,9.854759782,10.71802608,13.45886816,12.18064409,11.78272101,10.37393871,10.10522422
France,Europe,https://public.flourish.studio/country-flags/svg/fr.svg,10.00808378,10.88997757,8.885026866,9.356525675,8.91201849,8.785458045,7.277223863,6.803102324,6.117143272,7.349013967,8.345089609,6.325101497,9.832534254,8.424382479,7.949959658,8.431954166,8.853935675,8.98966561,8.636304353,7.908336611,7.280388289,7.171084713,7.948256618,8.51319239,5.100229999,5.692203278,5.72639682,6.803677735,6.404683761,7.882866062,7.145080952,6.221323851,6.091198938,5.79456083,6.653447729,6.013000036,6.607277986,5.392268104,5.174071049,5.152895131,4.454496412,4.884315795,5.06937016,5.570148375,5.254942864,5.578596858,4.12058008,5.376723056,6.387854249,5.901979725,5.057119377,5.637610484,4.624355152,5.865492022,5.459765263
Germany,Europe,https://public.flourish.studio/country-flags/svg/de.svg,1.518142766,1.637797611,1.5593594,1.482080669,1.114798965,1.350242005,1.026698192,0.973833948,1.06199105,1.251924731,1.260410451,0.958677769,1.220660217,1.230333982,1.166975863,1.251745035,1.349561204,1.386723657,1.296252076,1.234879438,1.129787698,1.215888772,1.320759854,1.299499938,1.193374915,1.152030729,1.07957813,1.29547207,1.323936798,1.423715194,1.512009546,1.27777148,1.303996921,1.317883191,1.455459634,1.73915715,1.587256377,1.627984441,1.213415834,1.369462699,1.349354581,1.337233262,1.47122352,1.396318868,1.37840423,1.447109603,1.260268133,1.54697083,1.555003722,1.375496549,1.300698945,1.377155875,1.326699823,1.207444749,1.38248684
Greece,Europe,https://public.flourish.studio/country-flags/svg/gr.svg,2.81635928,5.565850376,4.848685011,3.842527919,5.470180758,6.318240274,5.332083134,4.796355766,3.458701119,3.735699283,2.827899524,2.386172285,2.353534053,3.59857095,4.894112094,4.717432568,4.830804838,4.982080008,3.251961165,3.810669199,3.535114664,4.069790411,3.196523284,2.575560002,1.907199458,1.686252095,2.931153682,2.05304434,2.093899868,2.343821117,3.07177064,3.684565675,3.201771446,2.885566999,3.570767259,2.723093538,1.521482193,2.010146705,3.23432519,3.145282899,3.337396734,3.755675817,1.619147482,2.131799859,3.5548143,5.161658069,2.829057452,3.265934529,4.945612721,3.686176004,4.960234361,4.558115109,3.073836618,4.452390077,3.136374067
Hong Kong,Asia,https://public.flourish.studio/country-flags/svg/hk.svg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hungary,Europe,https://public.flourish.studio/country-flags/svg/hu.svg,0.112635201,0.14819278,0.127334801,0.133211606,0.132775428,0.114158407,0.120620198,0.133863507,0.113503672,0.088322136,0.167887908,0.159074546,0.136617034,0.118307944,0.126402636,0.09667336,0.146496572,0.138036963,0.13698745,0.155774717,0.129308445,0.129099608,0.135691266,0.13896319,0.133382518,0.151991493,0.177145821,0.153017347,0.163082991,0.156116139,0.157038895,0.195907976,0.210247305,0.149237069,0.173935489,0.176731025,0.178357079,0.187522862,0.163132566,0.192944229,0.176861342,0.164318274,0.187127015,0.192509976,0.223484587,0.179456105,0.211567777,0.217428986,0.227286486,0.319246548,0.234645824,0.25403649,0.204181845,0.203681834,0.198923523
Iceland,Europe,https://public.flourish.studio/country-flags/svg/is.svg,23.83064359,22.10476007,23.78529477,23.23681841,29.25064561,39.84508118,39.89133388,40.58044213,43.05762477,45.77730162,46.62342619,48.07642072,48.74031516,48.2547966,50.1215794,53.63789024,53.14873078,57.34705343,58.51897242,57.92267093,57.34355367,57.53462529,56.80076699,57.30083606,55.97624454,55.13532456,56.48340643,56.53386642,56.40071117,56.38083945,56.66841712,54.45232749,56.77296419,56.67209019,55.66512929,55.10419776,56.08132131,56.8947201,57.15409147,56.04396875,54.55556704,51.30791971,51.4008206,60.63323763,59.63427554,60.78058078,59.9948812,58.2427733,58.51761467,58.31305092,59.5464803,57.5852359,57.12215565,54.09663401,54.80578947
India,Asia,https://public.flourish.studio/country-flags/svg/in.svg,8.642859574,8.758021865,9.506962453,10.26708933,10.28325844,11.15068457,11.76311268,10.84445571,11.31632166,10.27146026,11.42133603,11.39216098,11.75303602,14.04803627,12.82644388,12.74319854,12.26098157,10.43714098,9.557966717,10.00084343,9.139804227,8.661664164,7.582236053,7.771335663,8.257134351,8.061453314,8.510296403,7.669769589,7.554947112,8.134579653,7.160469665,6.2591614,6.028369891,6.772596001,6.486009087,5.771173982,5.336073837,4.823424406,4.665642591,6.275285945,5.696231899,6.225043968,6.194716754,5.471682987,4.6660718,4.525638098,5.145871934,4.2752572,4.665415449,4.570949277,4.219548198,3.866440366,3.902449679,3.752099152,4.236613032
Indonesia,Asia,https://public.flourish.studio/country-flags/svg/id.svg,6.022166432,7.897679585,8.981425226,10.41229338,9.64321817,10.9461367,3.767799991,3.175842857,3.55373606,3.674437754,3.145915248,1.756020751,2.20869886,1.423576324,1.387345141,1.174369983,1.077101601,1.152587721,1.63389798,1.646786285,1.893957106,2.75068624,2.676552387,2.785540469,3.141238775,2.948127231,3.101664319,3.678793033,3.209420205,2.695462392,2.628535347,2.622212452,1.605071845,2.886705891,2.64920795,2.35049184,2.567276708,2.081351487,1.759504057,1.868082771,2.008281264,1.764987175,1.91731542,1.971729261,1.86946362,2.595073241,1.682339915,1.637806647,2.069802593,1.975614226,1.769280462,2.348244008,2.239557832,1.858297639,1.74872157
