Country,Region,Flag,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Slovakia,Europe,https://public.flourish.studio/country-flags/svg/sk.svg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002503554,0.007664572,0.00843547,0.007462549,0.010554219,0.008875038,0.008311371,0.007762304,0.00672119,0.008307023,0.008060225,0.008626135,0.008499541,0.00843192,0.007902785,0.007985155,0.004102776
Slovenia,Europe,https://public.flourish.studio/country-flags/svg/si.svg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012972973,0.012581255,0.020698341,0.019277178,0.018008799,0.018627855,0.019807935
South Africa,Africa,https://public.flourish.studio/country-flags/svg/za.svg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001301536,0.00236977,0.002484743,0.002422899,0.002343474,0.003802162,0.005410575,0.006035118,0.006620145,0.006680768,0.006614503,0.187122136,0.554422829,0.71948955,1.005821637,1.165165537,1.14588228
South Korea,Asia,https://public.flourish.studio/country-flags/svg/kr.svg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000187854,0.000173239,0,0,0.000130375,0.000282703,0.000758877,0.002043854,0.001497847,0.001681853,0.00270595,0.005035755,0.013278776,0.02388988,0.040799932,0.045629939,0.066707922,0.073744211,0.077097106,0.07872672,0.099044553,0.09640277,0.109783583,0.132489342,0.167888847,0.184798776,0.199195794
Spain,Europe,https://public.flourish.studio/country-flags/svg/es.svg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003402045,0.00366578,0.003793148,0.024820242,0.028916622,0.041666842,0.061861158,0.080387436,0.155189362,0.269911284,0.530845198,0.865608129,1.175853497,1.596313506,1.937879944,2.406422312,3.199017792,3.446884436,3.973603969,4.858650973,6.011834907,6.774321045,6.679899982,7.805913608,9.165039536,8.666651476,8.063196431,7.88226708,7.778691936,7.922786189,8.83690528
Sri Lanka,Asia,https://public.flourish.studio/country-flags/svg/lk.svg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021125867,0.019014792,0.019852887,0.019883023,0.017958121,0.014664224,0.011271723,0.009881283,0.009650885,0.014412672,0.01498277,0.211242511,0.34445615,0.544399961,0.850532131,1.090678043,1.074472008,1.007374013,1.009828864,0.940924062,0.911782599
Sweden,Europe,https://public.flourish.studio/country-flags/svg/se.svg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001419612,0.002237205,0.002470266,0.002377985,0.00243587,0.002078219,0.002126084,0.002507805,0.005728566,0.013582573,0.023037821,0.033114425,0.045927463,0.064580924,0.08829837,0.12375367,0.148143186,0.204688318,0.199785338,0.267047368,0.308516977,0.357349027,0.387610736,0.426313619,0.606162795,0.857613173,1.158791965,1.53670323,2.688103655,2.976956447,4.332182294,4.960392472,6.945617188,6.718145877,7.381127949,7.059143032,8.129706483
Switzerland,Europe,https://public.flourish.studio/country-flags/svg/ch.svg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000854357,0.001599223,0.002384245,0.002286003,0.002341055,0.002907079,0.003872935,0.003889158,0.004705422,0.006491039,0.011621026,0.012488252,0.014257761,0.017200958,0.02826054,0.055962955,0.066281177,0.065645455,0.076847284,0.085165117,0.089281661,0.108234608,0.097363789,0.096879462
Taiwan,Asia,https://public.flourish.studio/country-flags/svg/tw.svg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000370346,0.003151138,0.003905142,0.005543662,0.005581073,0.019840302,0.058397562,0.088684241,0.124624009,0.168240381,0.206662358,0.302030587,0.284084844,0.320801247,0.285108724,0.291283549,0.272071593,0.318548292,0.305940332,0.346780824
Thailand,Asia,https://public.flourish.studio/country-flags/svg/th.svg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.14402E-05,9.68798E-05,0.000114721,0.000229076,0.000843673,0.001030813,0.003295162,0.066086791,0.072206156,0.057706033,0.059052382,0.185780913,0.316080901,0.430304527
Trinidad and Tobago,Americas,https://public.flourish.studio/country-flags/svg/tt.svg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Turkey,Asia,https://public.flourish.studio/country-flags/svg/tr.svg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001853761,0.007086764,0.010799293,0.022044781,0.015416193,0.018502915,0.016158683,0.016031582,0.031769547,0.079850016,0.190616126,0.330307491,0.608181035,0.916304363,1.064927343,1.379018883,1.493674706,1.855627121,2.338836407,2.530357345,2.840816719,2.984066364
Turkmenistan,Asia,https://public.flourish.studio/country-flags/svg/tm.svg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,Europe,https://public.flourish.studio/country-flags/svg/ua.svg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000532749,0.000528459,0.00105306,0.002828663,0.003898775,0.005329931,0.005632676,0.006417459,0.005793441,0.007447367,0.007645354,0.00855562,0.00924258,0.015830113,0.051972578,0.12072628,0.241523174,0.278248134,0.232102096,0.256210813,0.300310932,0.493727683
United Arab Emirates,Asia,https://public.flourish.studio/country-flags/svg/ae.svg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000334798,0.00066972,0.000604489,0.000289383,0.000283905,0.00027734,0.000274546
United Kingdom,Europe,https://public.flourish.studio/country-flags/svg/gb.svg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001007089,0.000999667,0.000977301,0.003610467,0.023472955,0.037666325,0.042774555,0.050785566,0.070652615,0.091927563,0.089549367,0.098820091,0.099054024,0.131352678,0.131658316,0.195896241,0.289255816,0.423501027,0.540394468,0.737573948,1.00967241,1.086066848,1.771889344,2.161232159,3.090713277,3.673411678,4.544689798,4.218575459,5.617804819,6.43679502,7.35742573
United States,Americas,https://public.flourish.studio/country-flags/svg/us.svg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.93664E-05,8.96108E-05,7.99411E-05,5.74613E-05,4.79228E-05,1.12826E-05,0.026399615,0.034804813,0.036887751,0.035565686,0.036270777,0.040840521,0.036703701,0.036279729,0.03661609,0.033478648,0.048795827,0.059472515,0.072900346,0.109758357,0.117539658,0.14488939,0.181317408,0.271587766,0.345301771,0.566930598,0.7924698,0.977098105,1.246117689,1.490725624,1.721036192,1.832560309,1.932713341,2.292752851,2.544658593,2.617530956,2.899525331
Uzbekistan,Asia,https://public.flourish.studio/country-flags/svg/uz.svg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Venezuela,Americas,https://public.flourish.studio/country-flags/svg/ve.svg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00034843,0,0,0,0.059192534
Vietnam,Asia,https://public.flourish.studio/country-flags/svg/vn.svg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000997822,0.006644903,0.020392283,0.017815964,0.016863845,0.026609272,0.024167131,0.055572161,0.061060052,0.072784672,0.074595438,0.106240746
